lineID=10002533
lineID=10003034
lineID=10003033
lineID=10003108
lineID=10003109
lineID=10000125
lineID=10000203
lineID=10003113
lineID=10000431
lineID=10000452
lineID=10003101
lineID=10003102
lineID=10002277
lineID=10000327
lineID=10000307
lineID=10002275
lineID=10002291
lineID=10000296
lineID=10000402
lineID=10000157
lineID=10000204
lineID=10000364
lineID=10000100
lineID=10000443
lineID=10000360
lineID=10002456
lineID=10002454
lineID=10000041
lineID=10000378
lineID=10002306
lineID=10002310
lineID=10002307
lineID=10002309
lineID=10002507
lineID=10003058
lineID=10002457
lineID=10002459
lineID=10002453
lineID=10002512
lineID=10002511
lineID=10002906
lineID=9003006
lineID=10002442
lineID=10002441
lineID=10003016
lineID=10003078
lineID=10003079
lineID=10003114
lineID=10003165
lineID=10002423
lineID=10002424
lineID=10001498
lineID=10001525
lineID=10002390
lineID=10002388
lineID=10002411
lineID=10002370
lineID=10001437
lineID=10001499
lineID=10002416
lineID=10002387
lineID=10001511
lineID=10001527
lineID=10002342
lineID=10002344
lineID=10002491
lineID=10002347
lineID=10002402
lineID=10002417
lineID=10002138
lineID=10002140
lineID=10002386
lineID=10002909
lineID=10002475
lineID=10002490
lineID=10002476
lineID=10002478
lineID=10002445
lineID=10002448
lineID=10002403
lineID=10002425
lineID=10002327
lineID=10002435
lineID=10002409
lineID=10002467
lineID=10002449
lineID=10002450
lineID=10002338
lineID=10002426
lineID=10002905
lineID=10002900
lineID=10002366
lineID=10002399
lineID=10002420
lineID=10002383
lineID=10002481
lineID=10002482
lineID=10002463
lineID=10002483
lineID=10002492
lineID=10002350
lineID=10002319
lineID=10002432
lineID=10002451
lineID=10002408
lineID=10002462
lineID=10001485
lineID=10002238
lineID=10002907
lineID=10002908
lineID=10001383
lineID=10001413
lineID=10002273
lineID=10002279
lineID=10002433
lineID=10002406
lineID=10002353
lineID=10002422
lineID=10002314
lineID=10002380
lineID=10002400
lineID=10002412
lineID=10002458
lineID=10002434
lineID=10002438
lineID=10002280
lineID=10002365
lineID=10002427
lineID=10002469
lineID=10002470
lineID=10002892
lineID=10002893
lineID=10002915
lineID=10003208
lineID=10002894
lineID=10002916
lineID=10002917
lineID=10003502
lineID=10003077
lineID=10003080
lineID=10003081
lineID=10003082
lineID=10003083
lineID=10003110
